CustomerCode,Status,Name,EmailAddress,FirstName,LastName,POAttentionTo,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,PORoute,POAvailability,SAAttentionTo,SAAddressLine1,SAAddressLine2,SAAddressLine3,SAAddressLine4,SACity,SARegion,SAPostalCode,SACountry,SALegacyCode,SAId,SARoute,SAAvailability,PhoneNumber,FaxNumber,MobileNumber,DDINumber,SkypeName,BankAccountName,BankAccountNumber,BankAccountParticulars,TaxNumber,AccountsReceivableTaxCodeName,AccountsPayableTaxCodeName,Website,Discount,DueDateBillDay,DueDateBillTerm,DueDateSalesDay,DueDateSalesTerm
1133,Live,Donovans,"accounts@donovans.com.au","","",,"40 Jacka Blvd, St Kilda","St Kilda","Victoria",,"Melbourne",,"3182",,,0101111,,"40 Jacka Blvd, St Kilda","St Kilda","Victoria",,"Melbourne",,"3182",,"129",,,0101111,"",,,,,,,,,,,,,,,,
1134,Live,Drive cafe,"sam.fraser@staley.com.au","","",,"227 Grant St, Golden Point","Golden Point","Victoria",,"Ballarat",,"3350",,,0111010,,"227 Grant St, Golden Point","Golden Point","Victoria",,"Ballarat",,"3350",,"130",,,0111010,"",,,,,,,,,,,,,,,,
1135,Live,Dumbo Cafe,"accounts@wefo.com.au","","",,"11 Argyle Street, West Footscray","West Footscray","Victoria",,"Melbourne",,"3012",,,0111111,,"11 Argyle Street, West Footscray","West Footscray","Victoria",,"Melbourne",,"3012",,"131",,,0111111,"03 9078 2645",,,,,,,,,,,,,,,,
1136,Live,Dynamic Vegies Organic Food,"dynamicvegies@gmail.com","","",,"3/67 Beard St, Eltham","Eltham","Victoria",,"Melbourne",,"3095",,,0111111,,"3/67 Beard St, Eltham","Eltham","Victoria",,"Melbourne",,"3095",,"132",,,0111111,"",,,,,,,,,,,,,,,,
1137,Live,Earthymamma Organic Delivery,"dalal@earthymamma.com.au","","",,"72 Ricky Way, Epping","Epping","Victoria",,"Melbourne",,"3076",,,0111111,,"72 Ricky Way, Epping","Epping","Victoria",,"Melbourne",,"3076",,"133",,,0111111,"",,,,,,,,,,,,,,,,
1138,Live,East & Co.,"eastandcocafe@gmail.com","","",,"182-184 Whitehorse Rd, Balwyn","Balwyn","Victoria",,"Melbourne",,"3103",,,0111111,,"182-184 Whitehorse Rd, Balwyn","Balwyn","Victoria",,"Melbourne",,"3103",,"134",,,0111111,"",,,,,,,,,,,,,,,,
1139,Live,Eastfield Natural Foods,"Orders@eastfieldnaturalfoods.com","","",,"41 The Mall, Croydon South","Croydon South","Victoria",,"Melbourne",,"3136",,,0111111,,"41 The Mall, Croydon South","Croydon South","Victoria",,"Melbourne",,"3136",,"135",,,0111111,"",,,,,,,,,,,,,,,,
1140,Live,East Fruits Market,"accounts@eastfruit.com.au","","",,"11 Ormond Rd East, Geelong","Geelong","Victoria",,"Melbourne",,"3219",,,0100000,,"11 Ormond Rd East, Geelong","Geelong","Victoria",,"Melbourne",,"3219",,"136",,,0100000,"",,,,,,,,,,,,,,,,
1141,Live,Eating Station,"bdelacey@bigpond.com","","",,"Shop 4 269 Robinsons Rd, Ravenhall","Ravenhall","Victoria",,"Melbourne",,"3023",,,0111111,,"Shop 4 269 Robinsons Rd, Ravenhall","Ravenhall","Victoria",,"Melbourne",,"3023",,"137",,,0111111,"",,,,,,,,,,,,,,,,
1142,Live,Eclectic Tastes Caf & Pantry,"janemiller10@bigpond.com","","",,"2 Burnbank St, Lake Wendouree","Lake Wendouree","Victoria",,"Melbourne",,"3350",,,0111010,,"2 Burnbank St, Lake Wendouree","Lake Wendouree","Victoria",,"Melbourne",,"3350",,"138",,,0111010,"",,,,,,,,,,,,,,,,
1143,Live,Eden Espresso,"jed@edenespresso.com","","",,"115 Glenferrie Rd, Malvern","Malvern","Victoria",,"Melbourne",,"3144",,,0100000,,"115 Glenferrie Rd, Malvern","Malvern","Victoria",,"Melbourne",,"3144",,"139",,,0100000,"",,,,,,,,,,,,,,,,
1144,Live,Edithvale General Store,"accounts@edithvalegeneral.com.au","","",,"38-40 Munro Ave, Edithvale","Edithvale","Victoria",,"Melbourne",,"3196",,,0111111,,"38-40 Munro Ave, Edithvale","Edithvale","Victoria",,"Melbourne",,"3196",,"140",,,0111111,"",,,,,,,,,,,,,,,,
1145,Live,Edwards Providore,"mandy@edwardsprovidore.com.au","","",,"150 Condon St, Kennigton","Kennington","Victoria",,"Melbourne",,"3550",,,0111010,,"150 Condon St, Kennigton","Kennington","Victoria",,"Melbourne",,"3550",,"141",,,0111010,"03 5444 2244",,,,,,,,,,,,,,,,
1146,Live,Einstein's 251,"cafeeinsteins251@gmail.com","","",,"251 Hawthorn Road, Caulfield North","Caulfield North","Victoria",,"Melbourne",,"3161",,,0111111,,"251 Hawthorn Road, Caulfield North","Caulfield North","Victoria",,"Melbourne",,"3161",,"142",,,0111111,"0430 755 542",,,,,,,,,,,,,,,,
1147,Live,Eleventh Commandment,"galpner@gmail.com","","",,"134 Johnston St, Collingwood","Collingwood","Victoria",,"Melbourne",,"3066",,,0110000,,"134 Johnston St, Collingwood","Collingwood","Victoria",,"Melbourne",,"3066",,"143",,,0110000,"",,,,,,,,,,,,,,,,
1148,Live,Elizabethan Lodge,"info@elizabethanlodge.com.au","","",,"604-610 Middleborough Rd, Blackburn North","BLACKBURN NORTH","Victoria",,"Melbourne",,"3130",,,0111111,,"604-610 Middleborough Rd, Blackburn North","BLACKBURN NORTH","Victoria",,"Melbourne",,"3130",,"144",,,0111111,"",,,,,,,,,,,,,,,,
1149,Live,Entrecote - Greville Street,"accounts@candc.com.au","","",,"142 - 144 Greville St","Prahran","",,"Melbourne",,"3181",,,0111111,,"142 - 144 Greville St","Prahran","",,"Melbourne",,"3181",,"145",,,0111111,"98045468",,,,,,,,,,,,,,,,
1150,Live,Epi Cafe,"michaeles@zouki.com.au","","",,"34 Erin St, Richmond","Richmond","Victoria",,"Melbourne",,"3121",,,0111111,,"34 Erin St, Richmond","Richmond","Victoria",,"Melbourne",,"3121",,"146",,,0111111,"",,,,,,,,,,,,,,,,
1151,Live,Est 1983 Espresso & Panini Bar,"wani.s@gmail.com","","",,"20 Cremorne Street, Cremorne","Cremorne","Victoria",,"Melbourne",,"3121",,,0111111,,"20 Cremorne Street, Cremorne","Cremorne","Victoria",,"Melbourne",,"3121",,"147",,,0111111,"",,,,,,,,,,,,,,,,
1152,Live,Everyday Coffee,"accounts@everyday-coffee.com","","",,"36-38 Sackville St, Collingwood","Collingwood","Victoria",,"Melbourne",,"3066",,,0111111,,"36-38 Sackville St, Collingwood","Collingwood","Victoria",,"Melbourne",,"3066",,"148",,,0111111,"",,,,,,,,,,,,,,,,
1153,Live,Extracted Cafe - Ivanhoe,"steve@extractedivanhoe.com","","",,"215 Upper Heidelberg Road, Ivanhoe","Ivanhoe","Victoria",,"Melbourne",,"3079",,,0111111,,"215 Upper Heidelberg Road, Ivanhoe","Ivanhoe","Victoria",,"Melbourne",,"3079",,"149",,,0111111,"",,,,,,,,,,,,,,,,
1154,Live,Farmers Daughters,"kitchen@farmersdaughters.com.au","","",,"95 Exhibition Street, 80 Collins Precinct, Melbourne","Melbourne","Victoria",,"Melbourne",,"3000",,,0111111,,"95 Exhibition Street, 80 Collins Precinct, Melbourne","Melbourne","Victoria",,"Melbourne",,"3000",,"150",,,0111111,"",,,,,,,,,,,,,,,,
1155,Live,Fat Albert,"fatalbert@receiptbank.me","","",,"381 Montague St, Albert Park","Albert Park","Victoria",,"Melbourne",,"3206",,,0111111,,"381 Montague St, Albert Park","Albert Park","Victoria",,"Melbourne",,"3206",,"151",,,0111111,"",,,,,,,,,,,,,,,,
1156a,Live,Feast of Merit,"jason@thepanama.com.au","","",,"117 Swan St, Richmond","Richmond","Victoria",,"Melbourne",,"3121",,,0111111,,"117 Swan St, Richmond","Richmond","Victoria",,"Melbourne",,"3121",,"667",,,0111111,"",,,,,,,,,,,,,,,,
1156b,Live,Fig & Walnut,"info@figandwalnutcafe.com.au","","",,"11 Bellairs Ave, Seddon","Seddon","Victoria",,"Melbourne",,"3011",,,0111111,,"11 Bellairs Ave, Seddon","Seddon","Victoria",,"Melbourne",,"3011",,"152",,,0111111,"",,,,,,,,,,,,,,,,
1157,Live,Finders Keepers Cafe,"kirsten@coffeestreet.com.au","","",,"89 Riversdale Road, Hawthorn","Hawthorn","Victoria",,"Melbourne",,"3122",,,0111111,,"89 Riversdale Road, Hawthorn","Hawthorn","Victoria",,"Melbourne",,"3122",,"153",,,0111111,"",,,,,,,,,,,,,,,,
1158,Live,Fitzrovia,"accounts@fitzrovia.com.au","","",,"155 Fitzroy Street, St Kilda","St Kilda","Victoria",,"Melbourne",,"3182",,,0111111,,"155 Fitzroy Street, St Kilda","St Kilda","Victoria",,"Melbourne",,"3182",,"154",,,0111111,"9537 0001",,,,,,,,,,,,,,,,
1159,Live,Fitzroy Wholefoods Ware house,"accounts@fitzroywholefoods.com.au","","",,"2 Reserve St, Preston","Preston","Victoria",,"Melbourne",,"3072",,,0111111,,"2 Reserve St, Preston","Preston","Victoria",,"Melbourne",,"3072",,"155",,,0111111,"",,,,,,,,,,,,,,,,
1160,Live,Five Sparrows,"joellelecordier@gmail.com","","",,"1 O'Shea Rd, Berwick","Berwick","Victoria",,"Melbourne",,"3806",,,0111111,,"1 O'Shea Rd, Berwick","Berwick","Victoria",,"Melbourne",,"3806",,"156",,,0111111,"",,,,,,,,,,,,,,,,
1161,Live,Fledgling Espresso,"info@fledglingespresso.com.au","","",,"412 Rathdowne St, Carlton North","Carlton North","Victoria",,"Melbourne",,"3054",,,0111111,,"412 Rathdowne St, Carlton North","Carlton North","Victoria",,"Melbourne",,"3054",,"157",,,0111111,"",,,,,,,,,,,,,,,,
1162,Live,Flinders General Store,"flindersgeneralstore@lightyear.cloud","","",,"48 Cook Street, Flinders","FLINDERS","Victoria",,"Melbourne",,"3929",,,0111110,,"48 Cook Street, Flinders","FLINDERS","Victoria",,"Melbourne",,"3929",,"158",,,0111110,"03 5989 0207",,,,,,,,,,,,,,,,
1163,Live,Florian,"hello@floriancarlton.com.au","","",,"617 Rathdowne Street, Cartlon North","Carlton North","Victoria",,"Melbourne",,"3054",,,0111111,,"617 Rathdowne Street, Cartlon North","Carlton North","Victoria",,"Melbourne",,"3054",,"159",,,0111111,"",,,,,,,,,,,,,,,,
1164,Live,Flour and Fern Cafe,"flourfern3806@gmail.com","","",,"14 Blackburne Square, Berwick","Berwick","Victoria",,"Melbourne",,"3806",,,0111111,,"14 Blackburne Square, Berwick","Berwick","Victoria",,"Melbourne",,"3806",,"160",,,0111111,"",,,,,,,,,,,,,,,,
1166,Live,Forage Food Store Boronia,"xiuyunsun1969@gmail.com","","",,"157 Boronia Rd, Boronia","BORONIA","Victoria",,"Melbourne",,"3155",,,0111111,,"157 Boronia Rd, Boronia","BORONIA","Victoria",,"Melbourne",,"3155",,"161",,,0111111,"",,,,,,,,,,,,,,,,
1167,Live,Fordhams Milk Bar Cafe,"accounts@fordhamsmilkbar.com.au","","",,"116 Fordham Avenue, Camberwell","Camberwell","Victoria",,"Melbourne",,"3124",,,0111111,,"116 Fordham Avenue, Camberwell","Camberwell","Victoria",,"Melbourne",,"3124",,"162",,,0111111,"",,,,,,,,,,,,,,,,
1168,Live,Fort Green,"hello@fortgreen.com.au","","",,"202, High Street, Northcote","Northcote","Victoria",,"Melbourne",,"3070",,,0111111,,"202, High Street, Northcote","Northcote","Victoria",,"Melbourne",,"3070",,"163",,,0111111,"",,,,,,,,,,,,,,,,
1169,Not Live,Fox in the Chamber Cafe,"accounts@foxinthechamber.com","","",,"90 High St, Woodend","Woodend","Victoria",,"Melbourne",,"3442",,,0111010,,"90 High St, Woodend","Woodend","Victoria",,"Melbourne",,"3442",,"164",,,0111010,"",,,,,,,,,,,,,,,,
1170,Live,Francis Winifred,"hello@franciswinifred.com.au","","",,"94 Winifred St, Oak Park","Oak Park","Victoria",,"Melbourne",,"3046",,,0111111,,"94 Winifred St, Oak Park","Oak Park","Victoria",,"Melbourne",,"3046",,"165",,,0111111,"9304 2739",,,,,,,,,,,,,,,,
1171,Live,Frank & Harri,"info@frankandharri.com.au","","",,"259 High Street, Kew","Kew","Victoria",,"Melbourne",,"3101",,,0111111,,"259 High Street, Kew","Kew","Victoria",,"Melbourne",,"3101",,"166",,,0111111,"",,,,,,,,,,,,,,,,
1172,Live,Frankie & Harris,"user6@example.com","","",,"Rear, 557 Malvern Rd, Toorak","Toorak","Victoria",,"Melbourne",,"3142",,,0000000,,"Rear, 557 Malvern Rd, Toorak","Toorak","Victoria",,"Melbourne",,"3142",,"167",,,0000000,"",,,,,,,,,,,,,,,,
1173,Live,Frankie Says,"info@frankiesays.com.au","","",,"15 Acacia Place, Abbotsford","Abbotsford","Victoria",,"Melbourne",,"3067",,,0111111,,"15 Acacia Place, Abbotsford","Abbotsford","Victoria",,"Melbourne",,"3067",,"168",,,0111111,"(03) 8354 9137",,,,,,,,,,,,,,,,
1174,Live,Freaky Tiki,"Freakytikirye@gmail.com","","",,"14/2185 Point Nepean Rd, Rye","Rye","Victoria",,"Melbourne",,"3941",,,0111010,,"14/2185 Point Nepean Rd, Rye","Rye","Victoria",,"Melbourne",,"3941",,"169",,,0111010,"0435 588 503",,,,,,,,,,,,,,,,
1175,Live,Fresh Connection,"theodore@freshconnection.com.au","","",,"767 Hampton St, Brighton","Brighton","Victoria",,"Melbourne",,"3186",,,0111111,,"767 Hampton St, Brighton","Brighton","Victoria",,"Melbourne",,"3186",,"170",,,0111111,"",,,,,,,,,,,,,,,,
1176,Live,Friends of Mine,"manager@friendsofmine.com.au","","",,"506 Swan Street, Richmond","Richmond","Victoria",,"Melbourne",,"3121",,,0111111,,"506 Swan Street, Richmond","Richmond","Victoria",,"Melbourne",,"3121",,"171",,,0111111,"94287516",,,,,,,,,,,,,,,,
1177,Live,Friends of Ours Cafe,"user7@example.com","","",,"1097 Mt Alexander Rd, Essendon","Essendon","Victoria",,"Melbourne",,"3040",,,0100000,,"1097 Mt Alexander Rd, Essendon","Essendon","Victoria",,"Melbourne",,"3040",,"172",,,0100000,"",,,,,,,,,,,,,,,,
1178,Live,Fruits of Passion,"majedmourise@hotmail.com","","",,"188 bellair St, Kensington","Kensington","Victoria",,"Melbourne",,"3031",,,0111111,,"188 bellair St, Kensington","Kensington","Victoria",,"Melbourne",,"3031",,"173",,,0111111,"",,,,,,,,,,,,,,,,
1179,Live,Full Turn Kitchen Bar,"user8@example.com","","",,"222 Bay Rd, Sandringham","Sandringham","Victoria",,"Melbourne",,"3191",,,0111111,,"222 Bay Rd, Sandringham","Sandringham","Victoria",,"Melbourne",,"3191",,"174",,,0111111,"",,,,,,,,,,,,,,,,
1180,Live,Garage Espresso,"user9@example.com","","",,"126A Chapel St, St Kilda","St Kilda","Victoria",,"Melbourne",,"3182",,,0111111,,"126A Chapel St, St Kilda","St Kilda","Victoria",,"Melbourne",,"3182",,"175",,,0111111,"(03) 9531 1331",,,,,,,,,,,,,,,,
1181,Live,Gauge Bistro,"accounts@gaugebistro.com.au","","",,"3 Katandra Rd, Ormond","Ormond","Victoria",,"Melbourne",,"3204",,,0111111,,"3 Katandra Rd, Ormond","Ormond","Victoria",,"Melbourne",,"3204",,"176",,,0111111,"",,,,,,,,,,,,,,,,
1182,Live,Gauranga Health Foods (Trading as Back 2 Nature),"riya_mishra86@yahoo.com","","",,"395 Bay Street, Brighton","Brighton","Victoria",,"Melbourne",,"3186",,,0111111,,"395 Bay Street, Brighton","Brighton","Victoria",,"Melbourne",,"3186",,"177",,,0111111,"",,,,,,,,,,,,,,,,
1183,Live,Genovese Coffee,"lucag@genovese.com.au","","",,"Unit 2/84 Brunswick Rd, Mitcham","Mitcham","Victoria",,"Melbourne",,"3132",,,0111111,,"Unit 2/84 Brunswick Rd, Mitcham","Mitcham","Victoria",,"Melbourne",,"3132",,"178",,,0111111,"",,,,,,,,,,,,,,,,
1184,Live,Gertrude Grocer,"bdm@stretchedgroup.com.au","","",,"188-196 Gertrude St, Fitzroy","Fitzroy","Victoria",,"Melbourne",,"3065",,,0100000,,"188-196 Gertrude St, Fitzroy","Fitzroy","Victoria",,"Melbourne",,"3065",,"179",,,0100000,"",,,,,,,,,,,,,,,,
1185,Live,GF Precinct Tasmania,"tas@gfprecinct.com.au","","",,"PO Box 273, Woodbridge (Pallet)","Woodbridge","Tasmania",,"Melbourne",,"7162",,,0111111,,"PO Box 273, Woodbridge (Pallet)","Woodbridge","Tasmania",,"Melbourne",,"7162",,"180",,,0111111,"",,,,,,,,,,,,,,,,
1186,Live,Gilson Restaurant,"accounts@gilsonrestaurant.com.au","","",,"171 Domain Road, South Yarra","South Yarra","Victoria",,"Melbourne",,"3141",,,0111111,,"171 Domain Road, South Yarra","South Yarra","Victoria",,"Melbourne",,"3141",,"181",,,0111111,"",,,,,,,,,,,,,,,,
1187,Live,Ginger Fox Cafe,"mothermargaret66@gmail.com","","",,"23-25 South Concourse, Beaumaris","Beaumaris","Victoria",,"Melbourne",,"3193",,,0111111,,"23-25 South Concourse, Beaumaris","Beaumaris","Victoria",,"Melbourne",,"3193",,"182",,,0111111,"9589 4614",,,,,,,,,,,,,,,,
1188,Live,Gisborne Village Fresh,"gisbornefresh@outlook.com","","",,"Shop 9-1022 Brantome Street, Gisborne","Gisborne","Victoria",,"Melbourne",,"3437",,,0111010,,"Shop 9-1022 Brantome Street, Gisborne","Gisborne","Victoria",,"Melbourne",,"3437",,"183",,,0111010,"(03) 5428 1692",,,,,,,,,,,,,,,,
1189,Live,Glo Health,"admin@glohealth.com.au","","",,"358 Glenhuntly Road, Elsternwick","Elsternwick","Victoria",,"Melbourne",,"3185",,,0111111,,"358 Glenhuntly Road, Elsternwick","Elsternwick","Victoria",,"Melbourne",,"3185",,"184",,,0111111,"95237824",,,,,,,,,,,,,,,,
1190,Live,Glover Station,"accounts@onlyhospitalitygroup.com.au","","",,"258 Glen Eira Rd, Elsternwick","Elsternwick","Victoria",,"Melbourne",,"3185",,,0111111,,"258 Glen Eira Rd, Elsternwick","Elsternwick","Victoria",,"Melbourne",,"3185",,"185",,,0111111,"",,,,,,,,,,,,,,,,
1191,Live,Go Cafe,"eat@cafego.com.au","","",,"37 Bellerine St, Geelong","Geelong","Victoria",,"Melbourne",,"3220",,,0111010,,"37 Bellerine St, Geelong","Geelong","Victoria",,"Melbourne",,"3220",,"186",,,0111010,"5229 4752",,,,,,,,,,,,,,,,
1192,Live,Go Vita Ballarat,"accounts@govitaballarat.com.au","","",,"23 Sturt St, Ballarat","Ballarat","Victoria",,"Melbourne",,"3350",,,0111010,,"23 Sturt St, Ballarat","Ballarat","Victoria",,"Melbourne",,"3350",,"187",,,0111010,"(03) 5331 5316",,,,,,,,,,,,,,,,
1193,Live,Go Vita Canberra City,"accounts@govitacanberracity.com.au","","",,"Shop EG05 Canberra Centre, Bunda St","Bunda St","ACT",,"Canberra",,"2601",,,0111000,,"Shop EG05 Canberra Centre, Bunda St","Bunda St","ACT",,"Canberra",,"2601",,"188",,,0111000,"",,,,,,,,,,,,,,,,
1194,Live,Go Vita Chelsea,"mop50@optusnet.com.au","","",,"417 Nepean Highway, Chelsea","Chelsea","Victoria",,"Melbourne",,"3196",,,0111111,,"417 Nepean Highway, Chelsea","Chelsea","Victoria",,"Melbourne",,"3196",,"189",,,0111111,"",,,,,,,,,,,,,,,,
1195,Live,GO Vita Cheltenham,"accounts@thehealthshoppe.com.au","","",,"1124/1239 Nepean Hwy, Cheltenham","Cheltenham","Victoria",,"Melbourne",,"3192",,,0111111,,"1124/1239 Nepean Hwy, Cheltenham","Cheltenham","Victoria",,"Melbourne",,"3192",,"190",,,0111111,"",,,,,,,,,,,,,,,,
1196,Live,Go Vita Doncaster,"accounts@thehealthshoppe.com.au","","",,"Shop G, 200 Westfield Shopping Centre, 619 Doncaster Road, Docaster VIC 3108","Doncaster","Victoria",,"Melbourne",,"3108",,,0111111,,"Shop G, 200 Westfield Shopping Centre, 619 Doncaster Road, Docaster VIC 3108","Doncaster","Victoria",,"Melbourne",,"3108",,"191",,,0111111,"",,,,,,,,,,,,,,,,
1197,Live,Go vita Epping,"accountsgovitaepping@commander.net.au","","",,"63, 571-583 High Street, Pacific Epping shopping centre,","Epping","Victoria",,"Melbourne",,"3076",,,0111111,,"63, 571-583 High Street, Pacific Epping shopping centre,","Epping","Victoria",,"Melbourne",,"3076",,"192",,,0111111,"",,,,,,,,,,,,,,,,
1198,Live,Go Vita Knox,"accounts@thehealthshoppe.com.au","","",,"Shop 1104, Knox City Shopping centre, Westfield knox, 425 Burwood Highway, Wantirna South","Wantirna South","Victoria",,"Melbourne",,"3152",,,0111111,,"Shop 1104, Knox City Shopping centre, Westfield knox, 425 Burwood Highway, Wantirna South","Wantirna South","Victoria",,"Melbourne",,"3152",,"193",,,0111111,"",,,,,,,,,,,,,,,,
1199,Live,Go Vita Ocean Grove (Bondan),"govitaoceangrove@yahoo.com.au","","",,"5 Park Lane, Ocean Grove","Ocean Grove","Victoria",,"Melbourne",,"3226",,,0111010,,"5 Park Lane, Ocean Grove","Ocean Grove","Victoria",,"Melbourne",,"3226",,"194",,,0111010,"03 5255 4650",,,,,,,,,,,,,,,,
1200,Live,Go Vita Waverley Gardens,"accounts@healthshoppe.com.au","","",,"Shop 88/271 Police Rd, Mulgrave","Mulgrave","Victoria",,"Melbourne",,"3170",,,0111111,,"Shop 88/271 Police Rd, Mulgrave","Mulgrave","Victoria",,"Melbourne",,"3170",,"195",,,0111111,"",,,,,,,,,,,,,,,,
1201,Live,Go vita Woden Store,"info@govitawoden.com.au","","",,"Shop G88 Westfield Woden","2 Keltie St","ACT",,"Phillip",,"2606",,,0111000,,"Shop G88 Westfield Woden","2 Keltie St","ACT",,"Phillip",,"2606",,"196",,,0111000,"",,,,,,,,,,,,,,,,
1202,Live,Good Food Emporium,"goodfoodap@gmail.com","","",,"15/430-440 Princes Hwy, Narre Warren","Narre Warren","Victoria",,"Melbourne",,"3805",,,0111111,,"15/430-440 Princes Hwy, Narre Warren","Narre Warren","Victoria",,"Melbourne",,"3805",,"197",,,0111111,"",,,,,,,,,,,,,,,,
1203,Live,Good Times Milk Bar,"accounts@goodtimesmilkbar.com.au","","",,"83 Tucker Rd, Bentleigh","Bentleigh","Victoria",,"Melbourne",,"3204",,,0111111,,"83 Tucker Rd, Bentleigh","Bentleigh","Victoria",,"Melbourne",,"3204",,"198",,,0111111,"(03) 9557 4868",,,,,,,,,,,,,,,,
1204,Live,Grand Hyatt Melbourne,"janak.koralage@hyatt.com","","",,"123 Collins St,Melbourne","Melbourne","Victoria",,"Melbourne",,"3000",,,0111111,,"123 Collins St,Melbourne","Melbourne","Victoria",,"Melbourne",,"3000",,"199",,,0111111,"",,,,,,,,,,,,,,,,
1205,Live,Green Clover,"info@greenclover.net.au","","",,"Unit 2 1 Coggins Pl, Mascot, NSW, 2020","","",,"Mascot",,"2020",,,0011111,,"2/14 Castro Way, Derrimut","Derrimut","Victoria",,"Melbourne",,"3030",,"200",,,0000110,"",,,,,,,,,,,,,,,,
1205,Live,Green Clover,"info@greenclover.net.au","","",,"Unit 2 1 Coggins Pl, Mascot, NSW, 2020","","",,"Mascot",,"2020",,,0011111,,"Unit 2 1 Coggins Pl, Mascot, NSW, 2020","","",,"Mascot",,"2020",,"964",,,0011111,"",,,,,,,,,,,,,,,,
1206,Live,Green Cup Armadale,"simon@greencup.com.au","","",,"1242 High St, Armadale","ARMADALE","Victoria",,"Melbourne",,"3143",,,0111111,,"1242 High St, Armadale","ARMADALE","Victoria",,"Melbourne",,"3143",,"201",,,0111111,"03 9827 8882",,,,,,,,,,,,,,,,
1207,Live,Green Cup South Yarra,"natalie@greencup.com.au","","",,"579 Chapel St, South Yarra","","",,"South Yarra",,"3141",,,0111111,,"579 Chapel St, South Yarra","","",,"South Yarra",,"3141",,"668",,,0111111,"",,,,,,,,,,,,,,,,
1208,Live,Green Cup Hawthorn,"eva@greencup.com.au","","",,"763 Glenferrie Road, Hawthorn","Hawthorn","Victoria",,"Melbourne",,"3122",,,0111111,,"763 Glenferrie Road, Hawthorn","Hawthorn","Victoria",,"Melbourne",,"3122",,"202",,,0111111,"",,,,,,,,,,,,,,,,
1210,Live,Green Goes the Grocer Pty Ltd,"info@greengoesthegrocer.com.au","","",,"29A Templeton St,Castlemaine","Castlemaine","Victoria",,"Melbourne",,"3450",,,0111110,,"29A Templeton St,Castlemaine","Castlemaine","Victoria",,"Melbourne",,"3450",,"203",,,0111110,"",,,,,,,,,,,,,,,,
1211,Live,Green Onions,"info@greenonions.com.au","","",,"276 Waverley Road, East Malvern","EAST MALVERN","Victoria",,"Melbourne",,"3145",,,0111111,,"276 Waverley Road, East Malvern","EAST MALVERN","Victoria",,"Melbourne",,"3145",,"204",,,0111111,"9572 5041",,,,,,,,,,,,,,,,
1212,Live,Green Soul Organics,"nawleen.mishra@gmail.com","","",,"Shop 2, 46-50 Old Princess Highway, Beaconsfield","Beaconsfield","Victoria",,"Melbourne",,"3807",,,0111111,,"Shop 2, 46-50 Old Princess Highway, Beaconsfield","Beaconsfield","Victoria",,"Melbourne",,"3807",,"205",,,0111111,"9796 1650",,,,,,,,,,,,,,,,
1213,Live,Greta cafe,"user10@example.com","","",,"450 Flinders Ln, Melbourne","","Victoria",,"Melbourne",,"3000",,,0111111,,"450 Flinders Ln, Melbourne","","Victoria",,"Melbourne",,"3000",,"206",,,0111111,"",,,,,,,,,,,,,,,,
1214,Live,Grossi Florentino,"accounts@grossi.com.au","","",,"80 Bourke Street, Melbourne","","Victoria",,"Melbourne",,"3000",,,0111111,,"80 Bourke Street, Melbourne","","Victoria",,"Melbourne",,"3000",,"207",,,0111111,"",,,,,,,,,,,,,,,,
1215,Live,Grow (Bandit Queen),"accounts@banditqueen.com.au","","",,"3 /11 Inverlochy street, Anglesea","Anglesea","Victoria",,"Melbourne",,"3230",,,0111010,,"3 /11 Inverlochy street, Anglesea","Anglesea","Victoria",,"Melbourne",,"3230",,"208",,,0111010,"",,,,,,,,,,,,,,,,
